Dim;point_gen_method;input_file;spanner_method;epsilon;Points;Edges;Sparseness;Edges to points ratio
2;normal;dist_matrix_points_2_350_normal.txt;blind-random-bad-ratio-lower-bound-first;0.01;350;23856;0.390602;68.16
2;unif;dist_matrix_points_2_350_unif.txt;greedy-non-blind;0.1;350;1430;0.0234138;4.08571
2;unif;dist_matrix_points_2_350_unif.txt;blind-quasi-sorted-greedy;0.1;350;52679;0.86253;150.511
2;unif;dist_matrix_points_2_350_unif.txt;blind-quasi-sorted-shaker;0.1;350;55948;0.916054;159.851
2;unif;dist_matrix_points_2_350_unif.txt;blind-random-bad-ratio-connect-first-lower-bound-first;0.1;350;10724;0.175587;30.64
2;unif;dist_matrix_points_2_350_unif.txt;blind-random-bad-ratio;0.1;350;12976;0.21246;37.0743
2;unif;dist_matrix_points_2_350_unif.txt;blind-random-bad-ratio-connect-first;0.1;350;12766;0.209022;36.4743
2;unif;dist_matrix_points_2_350_unif.txt;blind-random-bad-ratio-lower-bound-first;0.1;350;10219;0.167319;29.1971
2;unif;dist_matrix_points_2_350_unif.txt;greedy-non-blind;0.2;350;977;0.0159967;2.79143
2;unif;dist_matrix_points_2_350_unif.txt;blind-quasi-sorted-greedy;0.2;350;36215;0.592959;103.471
2;unif;dist_matrix_points_2_350_unif.txt;blind-quasi-sorted-shaker;0.2;350;30162;0.493852;86.1771
2;unif;dist_matrix_points_2_350_unif.txt;blind-random-bad-ratio-connect-first-lower-bound-first;0.2;350;7367;0.120622;21.0486
2;unif;dist_matrix_points_2_350_unif.txt;blind-random-bad-ratio;0.2;350;9939;0.162734;28.3971
2;unif;dist_matrix_points_2_350_unif.txt;blind-random-bad-ratio-connect-first;0.2;350;10170;0.166517;29.0571
2;unif;dist_matrix_points_2_350_unif.txt;blind-random-bad-ratio-lower-bound-first;0.2;350;7747;0.126844;22.1343
2;unif;dist_matrix_points_2_350_unif.txt;greedy-non-blind;0.5;350;631;0.0103316;1.80286
2;unif;dist_matrix_points_2_350_unif.txt;blind-quasi-sorted-greedy;0.5;350;6632;0.108588;18.9486
2;unif;dist_matrix_points_2_350_unif.txt;blind-quasi-sorted-shaker;0.5;350;13384;0.21914;38.24
2;unif;dist_matrix_points_2_350_unif.txt;blind-random-bad-ratio-connect-first-lower-bound-first;0.5;350;4592;0.0751862;13.12
2;unif;dist_matrix_points_2_350_unif.txt;blind-random-bad-ratio;0.5;350;6725;0.110111;19.2143
2;unif;dist_matrix_points_2_350_unif.txt;blind-random-bad-ratio-connect-first;0.5;350;6691;0.109554;19.1171
2;unif;dist_matrix_points_2_350_unif.txt;blind-random-bad-ratio-lower-bound-first;0.5;350;4797;0.0785428;13.7057
2;unif;dist_matrix_points_2_350_unif.txt;greedy-non-blind;0.01;350;4405;0.0721244;12.5857
2;unif;dist_matrix_points_2_350_unif.txt;blind-quasi-sorted-greedy;0.01;350;60977;0.998395;174.22
2;unif;dist_matrix_points_2_350_unif.txt;blind-quasi-sorted-shaker;0.01;350;61031;0.99928;174.374
2;unif;dist_matrix_points_2_350_unif.txt;blind-random-bad-ratio-connect-first-lower-bound-first;0.01;350;24488;0.40095;69.9657
2;unif;dist_matrix_points_2_350_unif.txt;blind-random-bad-ratio;0.01;350;26389;0.432075;75.3971
2;unif;dist_matrix_points_2_350_unif.txt;blind-random-bad-ratio-connect-first;0.01;350;26236;0.42957;74.96
2;unif;dist_matrix_points_2_350_unif.txt;blind-random-bad-ratio-lower-bound-first;0.01;350;24999;0.409316;71.4257
2;clustered;dist_matrix_points_2_400_clustered.txt;greedy-non-blind;0.1;400;1412;0.0176942;3.53
2;clustered;dist_matrix_points_2_400_clustered.txt;blind-quasi-sorted-greedy;0.1;400;9964;0.124862;24.91
2;clustered;dist_matrix_points_2_400_clustered.txt;blind-quasi-sorted-shaker;0.1;400;19870;0.248997;49.675
2;clustered;dist_matrix_points_2_400_clustered.txt;blind-random-bad-ratio-connect-first-lower-bound-first;0.1;400;6116;0.0766416;15.29
2;clustered;dist_matrix_points_2_400_clustered.txt;blind-random-bad-ratio;0.1;400;7308;0.0915789;18.27
2;clustered;dist_matrix_points_2_400_clustered.txt;blind-random-bad-ratio-connect-first;0.1;400;7129;0.0893358;17.8225
2;clustered;dist_matrix_points_2_400_clustered.txt;blind-random-bad-ratio-lower-bound-first;0.1;400;6154;0.0771178;15.385
2;clustered;dist_matrix_points_2_400_clustered.txt;greedy-non-blind;0.2;400;1014;0.0127068;2.535
2;clustered;dist_matrix_points_2_400_clustered.txt;blind-quasi-sorted-greedy;0.2;400;9916;0.124261;24.79
2;clustered;dist_matrix_points_2_400_clustered.txt;blind-quasi-sorted-shaker;0.2;400;19714;0.247043;49.285
2;clustered;dist_matrix_points_2_400_clustered.txt;blind-random-bad-ratio-connect-first-lower-bound-first;0.2;400;5002;0.0626817;12.505
2;clustered;dist_matrix_points_2_400_clustered.txt;blind-random-bad-ratio;0.2;400;5986;0.0750125;14.965
2;clustered;dist_matrix_points_2_400_clustered.txt;blind-random-bad-ratio-connect-first;0.2;400;6210;0.0778195;15.525
2;clustered;dist_matrix_points_2_400_clustered.txt;blind-random-bad-ratio-lower-bound-first;0.2;400;5045;0.0632206;12.6125
2;clustered;dist_matrix_points_2_400_clustered.txt;greedy-non-blind;0.5;400;667;0.0083584;1.6675
2;clustered;dist_matrix_points_2_400_clustered.txt;blind-quasi-sorted-greedy;0.5;400;9522;0.119323;23.805
2;clustered;dist_matrix_points_2_400_clustered.txt;blind-quasi-sorted-shaker;0.5;400;17628;0.220902;44.07
2;clustered;dist_matrix_points_2_400_clustered.txt;blind-random-bad-ratio-connect-first-lower-bound-first;0.5;400;3835;0.0480576;9.5875
2;clustered;dist_matrix_points_2_400_clustered.txt;blind-random-bad-ratio;0.5;400;4701;0.0589098;11.7525
2;clustered;dist_matrix_points_2_400_clustered.txt;blind-random-bad-ratio-connect-first;0.5;400;4679;0.0586341;11.6975
2;clustered;dist_matrix_points_2_400_clustered.txt;blind-random-bad-ratio-lower-bound-first;0.5;400;3911;0.04901;9.7775
2;clustered;dist_matrix_points_2_400_clustered.txt;greedy-non-blind;0.01;400;3451;0.0432456;8.6275
2;clustered;dist_matrix_points_2_400_clustered.txt;blind-quasi-sorted-greedy;0.01;400;54156;0.678647;135.39
2;clustered;dist_matrix_points_2_400_clustered.txt;blind-quasi-sorted-shaker;0.01;400;72592;0.909674;181.48
2;clustered;dist_matrix_points_2_400_clustered.txt;blind-random-bad-ratio-connect-first-lower-bound-first;0.01;400;10049;0.125927;25.1225
2;clustered;dist_matrix_points_2_400_clustered.txt;blind-random-bad-ratio;0.01;400;13283;0.166454;33.2075
2;clustered;dist_matrix_points_2_400_clustered.txt;blind-random-bad-ratio-connect-first;0.01;400;13201;0.165426;33.0025
2;clustered;dist_matrix_points_2_400_clustered.txt;blind-random-bad-ratio-lower-bound-first;0.01;400;10177;0.127531;25.4425
2;exp;dist_matrix_points_2_400_exp.txt;greedy-non-blind;0.1;400;1011;0.0126692;2.5275
2;exp;dist_matrix_points_2_400_exp.txt;blind-quasi-sorted-greedy;0.1;400;79551;0.99688;198.877
2;exp;dist_matrix_points_2_400_exp.txt;blind-quasi-sorted-shaker;0.1;400;79760;0.999499;199.4
2;exp;dist_matrix_points_2_400_exp.txt;blind-random-bad-ratio-connect-first-lower-bound-first;0.1;400;6107;0.0765288;15.2675
2;exp;dist_matrix_points_2_400_exp.txt;blind-random-bad-ratio;0.1;400;7358;0.0922055;18.395
2;exp;dist_matrix_points_2_400_exp.txt;blind-random-bad-ratio-connect-first;0.1;400;7459;0.0934712;18.6475
2;exp;dist_matrix_points_2_400_exp.txt;blind-random-bad-ratio-lower-bound-first;0.1;400;6004;0.0752381;15.01
2;exp;dist_matrix_points_2_400_exp.txt;greedy-non-blind;0.2;400;747;0.0093609;1.8675
2;exp;dist_matrix_points_2_400_exp.txt;blind-quasi-sorted-greedy;0.2;400;70386;0.88203;175.965
2;exp;dist_matrix_points_2_400_exp.txt;blind-quasi-sorted-shaker;0.2;400;79004;0.990025;197.51
2;exp;dist_matrix_points_2_400_exp.txt;blind-random-bad-ratio-connect-first-lower-bound-first;0.2;400;4674;0.0585714;11.685
2;exp;dist_matrix_points_2_400_exp.txt;blind-random-bad-ratio;0.2;400;5903;0.0739724;14.7575
2;exp;dist_matrix_points_2_400_exp.txt;blind-random-bad-ratio-connect-first;0.2;400;5638;0.0706516;14.095
2;exp;dist_matrix_points_2_400_exp.txt;blind-random-bad-ratio-lower-bound-first;0.2;400;4712;0.0590476;11.78
2;exp;dist_matrix_points_2_400_exp.txt;greedy-non-blind;0.5;400;527;0.00660401;1.3175
2;exp;dist_matrix_points_2_400_exp.txt;blind-quasi-sorted-greedy;0.5;400;56080;0.702757;140.2
2;exp;dist_matrix_points_2_400_exp.txt;blind-quasi-sorted-shaker;0.5;400;78675;0.985902;196.688
2;exp;dist_matrix_points_2_400_exp.txt;blind-random-bad-ratio-connect-first-lower-bound-first;0.5;400;3039;0.0380827;7.5975
2;exp;dist_matrix_points_2_400_exp.txt;blind-random-bad-ratio;0.5;400;3898;0.0488471;9.745
2;exp;dist_matrix_points_2_400_exp.txt;blind-random-bad-ratio-connect-first;0.5;400;3923;0.0491604;9.8075
2;exp;dist_matrix_points_2_400_exp.txt;blind-random-bad-ratio-lower-bound-first;0.5;400;3092;0.0387469;7.73
2;exp;dist_matrix_points_2_400_exp.txt;greedy-non-blind;0.01;400;3207;0.040188;8.0175
2;exp;dist_matrix_points_2_400_exp.txt;blind-quasi-sorted-greedy;0.01;400;79728;0.999098;199.32
2;exp;dist_matrix_points_2_400_exp.txt;blind-quasi-sorted-shaker;0.01;400;79794;0.999925;199.485
2;exp;dist_matrix_points_2_400_exp.txt;blind-random-bad-ratio-connect-first-lower-bound-first;0.01;400;14828;0.185815;37.07
2;exp;dist_matrix_points_2_400_exp.txt;blind-random-bad-ratio;0.01;400;16645;0.208584;41.6125
2;exp;dist_matrix_points_2_400_exp.txt;blind-random-bad-ratio-connect-first;0.01;400;16681;0.209035;41.7025
2;exp;dist_matrix_points_2_400_exp.txt;blind-random-bad-ratio-lower-bound-first;0.01;400;14889;0.186579;37.2225
2;normal;dist_matrix_points_2_400_normal.txt;greedy-non-blind;0.1;400;1707;0.021391;4.2675
2;normal;dist_matrix_points_2_400_normal.txt;blind-quasi-sorted-greedy;0.1;400;79791;0.999887;199.477
2;normal;dist_matrix_points_2_400_normal.txt;blind-quasi-sorted-shaker;0.1;400;78525;0.984023;196.312
2;normal;dist_matrix_points_2_400_normal.txt;blind-random-bad-ratio-connect-first-lower-bound-first;0.1;400;13246;0.16599;33.115
2;normal;dist_matrix_points_2_400_normal.txt;blind-random-bad-ratio;0.1;400;15776;0.197694;39.44
2;normal;dist_matrix_points_2_400_normal.txt;blind-random-bad-ratio-connect-first;0.1;400;15824;0.198296;39.56
2;normal;dist_matrix_points_2_400_normal.txt;blind-random-bad-ratio-lower-bound-first;0.1;400;12752;0.159799;31.88
2;normal;dist_matrix_points_2_400_normal.txt;greedy-non-blind;0.2;400;1215;0.0152256;3.0375
2;normal;dist_matrix_points_2_400_normal.txt;blind-quasi-sorted-greedy;0.2;400;78145;0.979261;195.363
2;normal;dist_matrix_points_2_400_normal.txt;blind-quasi-sorted-shaker;0.2;400;78525;0.984023;196.312
2;normal;dist_matrix_points_2_400_normal.txt;blind-random-bad-ratio-connect-first-lower-bound-first;0.2;400;9219;0.115526;23.0475
2;normal;dist_matrix_points_2_400_normal.txt;blind-random-bad-ratio;0.2;400;11854;0.148546;29.635
2;normal;dist_matrix_points_2_400_normal.txt;blind-random-bad-ratio-connect-first;0.2;400;12191;0.152769;30.4775
2;normal;dist_matrix_points_2_400_normal.txt;blind-random-bad-ratio-lower-bound-first;0.2;400;9306;0.116617;23.265
2;normal;dist_matrix_points_2_400_normal.txt;greedy-non-blind;0.5;400;743;0.00931078;1.8575
2;normal;dist_matrix_points_2_400_normal.txt;blind-quasi-sorted-greedy;0.5;400;71833;0.900163;179.583
2;normal;dist_matrix_points_2_400_normal.txt;blind-quasi-sorted-shaker;0.5;400;68108;0.853484;170.27
2;normal;dist_matrix_points_2_400_normal.txt;blind-random-bad-ratio-connect-first-lower-bound-first;0.5;400;5493;0.0688346;13.7325
2;normal;dist_matrix_points_2_400_normal.txt;blind-random-bad-ratio;0.5;400;8080;0.101253;20.2
2;normal;dist_matrix_points_2_400_normal.txt;blind-random-bad-ratio-connect-first;0.5;400;7877;0.0987093;19.6925
2;normal;dist_matrix_points_2_400_normal.txt;blind-random-bad-ratio-lower-bound-first;0.5;400;5399;0.0676566;13.4975
2;normal;dist_matrix_points_2_400_normal.txt;greedy-non-blind;0.01;400;5282;0.0661905;13.205
2;normal;dist_matrix_points_2_400_normal.txt;blind-quasi-sorted-greedy;0.01;400;79800;1;199.5
2;normal;dist_matrix_points_2_400_normal.txt;blind-quasi-sorted-shaker;0.01;400;79784;0.999799;199.46
2;normal;dist_matrix_points_2_400_normal.txt;blind-random-bad-ratio-connect-first-lower-bound-first;0.01;400;28848;0.361504;72.12
2;normal;dist_matrix_points_2_400_normal.txt;blind-random-bad-ratio;0.01;400;30535;0.382644;76.3375
2;normal;dist_matrix_points_2_400_normal.txt;blind-random-bad-ratio-connect-first;0.01;400;30202;0.378471;75.505
2;normal;dist_matrix_points_2_400_normal.txt;blind-random-bad-ratio-lower-bound-first;0.01;400;28512;0.357293;71.28
2;unif_100;dist_matrix_points_2_400_unif_100.txt;greedy-non-blind;0.1;400;1652;0.0207018;4.13
2;unif_100;dist_matrix_points_2_400_unif_100.txt;blind-quasi-sorted-greedy;0.1;400;79689;0.998609;199.222
2;unif_100;dist_matrix_points_2_400_unif_100.txt;blind-quasi-sorted-shaker;0.1;400;59438;0.744837;148.595
2;unif_100;dist_matrix_points_2_400_unif_100.txt;blind-random-bad-ratio-connect-first-lower-bound-first;0.1;400;11840;0.148371;29.6
2;unif_100;dist_matrix_points_2_400_unif_100.txt;blind-random-bad-ratio;0.1;400;15231;0.190865;38.0775
2;unif_100;dist_matrix_points_2_400_unif_100.txt;blind-random-bad-ratio-connect-first;0.1;400;15857;0.198709;39.6425
2;unif_100;dist_matrix_points_2_400_unif_100.txt;blind-random-bad-ratio-lower-bound-first;0.1;400;12395;0.155326;30.9875
2;unif_100;dist_matrix_points_2_400_unif_100.txt;greedy-non-blind;0.2;400;1142;0.0143108;2.855
2;unif_100;dist_matrix_points_2_400_unif_100.txt;blind-quasi-sorted-greedy;0.2;400;42888;0.537444;107.22
2;unif_100;dist_matrix_points_2_400_unif_100.txt;blind-quasi-sorted-shaker;0.2;400;41946;0.525639;104.865
2;unif_100;dist_matrix_points_2_400_unif_100.txt;blind-random-bad-ratio-connect-first-lower-bound-first;0.2;400;8631;0.108158;21.5775
2;unif_100;dist_matrix_points_2_400_unif_100.txt;blind-random-bad-ratio;0.2;400;12143;0.152168;30.3575
2;unif_100;dist_matrix_points_2_400_unif_100.txt;blind-random-bad-ratio-connect-first;0.2;400;11930;0.149499;29.825
2;unif_100;dist_matrix_points_2_400_unif_100.txt;blind-random-bad-ratio-lower-bound-first;0.2;400;8452;0.105915;21.13
2;unif_100;dist_matrix_points_2_400_unif_100.txt;greedy-non-blind;0.5;400;735;0.00921053;1.8375
2;unif_100;dist_matrix_points_2_400_unif_100.txt;blind-quasi-sorted-greedy;0.5;400;8349;0.104624;20.8725
2;unif_100;dist_matrix_points_2_400_unif_100.txt;blind-quasi-sorted-shaker;0.5;400;20918;0.26213;52.295
2;unif_100;dist_matrix_points_2_400_unif_100.txt;blind-random-bad-ratio-connect-first-lower-bound-first;0.5;400;5182;0.0649373;12.955
2;unif_100;dist_matrix_points_2_400_unif_100.txt;blind-random-bad-ratio;0.5;400;8081;0.101266;20.2025
2;unif_100;dist_matrix_points_2_400_unif_100.txt;blind-random-bad-ratio-connect-first;0.5;400;7912;0.0991479;19.78
2;unif_100;dist_matrix_points_2_400_unif_100.txt;blind-random-bad-ratio-lower-bound-first;0.5;400;5252;0.0658145;13.13
2;unif_100;dist_matrix_points_2_400_unif_100.txt;greedy-non-blind;0.01;400;4940;0.0619048;12.35
2;unif_100;dist_matrix_points_2_400_unif_100.txt;blind-quasi-sorted-greedy;0.01;400;79798;0.999975;199.495
2;unif_100;dist_matrix_points_2_400_unif_100.txt;blind-quasi-sorted-shaker;0.01;400;79585;0.997306;198.963
2;unif_100;dist_matrix_points_2_400_unif_100.txt;blind-random-bad-ratio-connect-first-lower-bound-first;0.01;400;29389;0.368283;73.4725
2;unif_100;dist_matrix_points_2_400_unif_100.txt;blind-random-bad-ratio;0.01;400;31105;0.389787;77.7625
2;unif_100;dist_matrix_points_2_400_unif_100.txt;blind-random-bad-ratio-connect-first;0.01;400;31760;0.397995;79.4
2;unif_100;dist_matrix_points_2_400_unif_100.txt;blind-random-bad-ratio-lower-bound-first;0.01;400;28793;0.360815;71.9825
2;unif;dist_matrix_points_2_400_unif.txt;greedy-non-blind;0.1;400;1650;0.0206767;4.125
2;unif;dist_matrix_points_2_400_unif.txt;blind-quasi-sorted-greedy;0.1;400;79021;0.990238;197.553
2;unif;dist_matrix_points_2_400_unif.txt;blind-quasi-sorted-shaker;0.1;400;64961;0.814048;162.403
2;unif;dist_matrix_points_2_400_unif.txt;blind-random-bad-ratio-connect-first-lower-bound-first;0.1;400;12819;0.160639;32.0475
2;unif;dist_matrix_points_2_400_unif.txt;blind-random-bad-ratio;0.1;400;15354;0.192406;38.385
2;unif;dist_matrix_points_2_400_unif.txt;blind-random-bad-ratio-connect-first;0.1;400;15962;0.200025;39.905
2;unif;dist_matrix_points_2_400_unif.txt;blind-random-bad-ratio-lower-bound-first;0.1;400;12274;0.15381;30.685
2;unif;dist_matrix_points_2_400_unif.txt;greedy-non-blind;0.2;400;1129;0.0141479;2.8225
2;unif;dist_matrix_points_2_400_unif.txt;blind-quasi-sorted-greedy;0.2;400;22799;0.285702;56.9975
2;unif;dist_matrix_points_2_400_unif.txt;blind-quasi-sorted-shaker;0.2;400;45384;0.568722;113.46
2;unif;dist_matrix_points_2_400_unif.txt;blind-random-bad-ratio-connect-first-lower-bound-first;0.2;400;8640;0.108271;21.6
2;unif;dist_matrix_points_2_400_unif.txt;blind-random-bad-ratio;0.2;400;11765;0.147431;29.4125
2;unif;dist_matrix_points_2_400_unif.txt;blind-random-bad-ratio-connect-first;0.2;400;11904;0.149173;29.76
2;unif;dist_matrix_points_2_400_unif.txt;blind-random-bad-ratio-lower-bound-first;0.2;400;8989;0.112644;22.4725
2;unif;dist_matrix_points_2_400_unif.txt;greedy-non-blind;0.5;400;714;0.00894737;1.785
2;unif;dist_matrix_points_2_400_unif.txt;blind-quasi-sorted-greedy;0.5;400;6969;0.0873308;17.4225
2;unif;dist_matrix_points_2_400_unif.txt;blind-quasi-sorted-shaker;0.5;400;14340;0.179699;35.85
2;unif;dist_matrix_points_2_400_unif.txt;blind-random-bad-ratio-connect-first-lower-bound-first;0.5;400;5350;0.0670426;13.375
2;unif;dist_matrix_points_2_400_unif.txt;blind-random-bad-ratio;0.5;400;8040;0.100752;20.1
2;unif;dist_matrix_points_2_400_unif.txt;blind-random-bad-ratio-connect-first;0.5;400;7956;0.0996992;19.89
2;unif;dist_matrix_points_2_400_unif.txt;blind-random-bad-ratio-lower-bound-first;0.5;400;5271;0.0660526;13.1775
2;unif;dist_matrix_points_2_400_unif.txt;greedy-non-blind;0.01;400;5103;0.0639474;12.7575
2;unif;dist_matrix_points_2_400_unif.txt;blind-quasi-sorted-greedy;0.01;400;79798;0.999975;199.495
2;unif;dist_matrix_points_2_400_unif.txt;blind-quasi-sorted-shaker;0.01;400;79761;0.999511;199.403
2;unif;dist_matrix_points_2_400_unif.txt;blind-random-bad-ratio-connect-first-lower-bound-first;0.01;400;29604;0.370977;74.01
2;unif;dist_matrix_points_2_400_unif.txt;blind-random-bad-ratio;0.01;400;31927;0.400088;79.8175
2;unif;dist_matrix_points_2_400_unif.txt;blind-random-bad-ratio-connect-first;0.01;400;32407;0.406103;81.0175
2;unif;dist_matrix_points_2_400_unif.txt;blind-random-bad-ratio-lower-bound-first;0.01;400;29898;0.374662;74.745
2;clustered;dist_matrix_points_2_450_clustered.txt;greedy-non-blind;0.1;450;1595;0.0157882;3.54444
2;clustered;dist_matrix_points_2_450_clustered.txt;blind-quasi-sorted-greedy;0.1;450;12226;0.12102;27.1689
2;clustered;dist_matrix_points_2_450_clustered.txt;blind-quasi-sorted-shaker;0.1;450;24728;0.244771;54.9511
2;clustered;dist_matrix_points_2_450_clustered.txt;blind-random-bad-ratio-connect-first-lower-bound-first;0.1;450;7051;0.0697946;15.6689
2;clustered;dist_matrix_points_2_450_clustered.txt;blind-random-bad-ratio;0.1;450;8491;0.0840485;18.8689
2;clustered;dist_matrix_points_2_450_clustered.txt;blind-random-bad-ratio-connect-first;0.1;450;8347;0.0826231;18.5489
2;clustered;dist_matrix_points_2_450_clustered.txt;blind-random-bad-ratio-lower-bound-first;0.1;450;6981;0.0691017;15.5133
2;clustered;dist_matrix_points_2_450_clustered.txt;greedy-non-blind;0.2;450;1144;0.0113239;2.54222
2;clustered;dist_matrix_points_2_450_clustered.txt;blind-quasi-sorted-greedy;0.2;450;11020;0.109082;24.4889
2;clustered;dist_matrix_points_2_450_clustered.txt;blind-quasi-sorted-shaker;0.2;450;22044;0.218203;48.9867
2;clustered;dist_matrix_points_2_450_clustered.txt;blind-random-bad-ratio-connect-first-lower-bound-first;0.2;450;5852;0.0579263;13.0044
2;clustered;dist_matrix_points_2_450_clustered.txt;blind-random-bad-ratio;0.2;450;7015;0.0694383;15.5889
2;clustered;dist_matrix_points_2_450_clustered.txt;blind-random-bad-ratio-connect-first;0.2;450;7196;0.0712299;15.9911
2;clustered;dist_matrix_points_2_450_clustered.txt;blind-random-bad-ratio-lower-bound-first;0.2;450;5719;0.0566098;12.7089
2;clustered;dist_matrix_points_2_450_clustered.txt;greedy-non-blind;0.5;450;743;0.00735462;1.65111
2;clustered;dist_matrix_points_2_450_clustered.txt;blind-quasi-sorted-greedy;0.5;450;10589;0.104816;23.5311
2;clustered;dist_matrix_points_2_450_clustered.txt;blind-quasi-sorted-shaker;0.5;450;20388;0.201811;45.3067
2;clustered;dist_matrix_points_2_450_clustered.txt;blind-random-bad-ratio-connect-first-lower-bound-first;0.5;450;4363;0.0431873;9.69556
